Review,2,Testing
Review,7,Projektmanagement
Review,8,"Besprechung (intern)"
Review,2,Design
"Server Administration",1,Tracking
"Server Administration",2,Intern
"Server Administration",1,Review
"Server Administration",1,PHP-Umsetzung
"Server Administration",1,"Meeting (extern)"
"Server Administration",3,Javascript-Umsetzung
"Server Administration",6,HTML-/CSS-Umsetzung
"Server Administration",3,Consulting
"Server Administration",5,CMS-Umsetzung
"Server Administration",5,Briefing
"Server Administration",3,Analyse
"Server Administration",1,Anforderungsmanagement
"Server Administration",3,Recherche
"Server Administration",2,Medienerzeugung
"Server Administration",2,Deployment
"Server Administration",2,Contentpflege
"Server Administration",2,Projektmanagement
"Server Administration",8,"Besprechung (intern)"
"Server Administration",5,Design
"Text und Lektorat",1,Javascript-Umsetzung
"Text und Lektorat",1,HTML-/CSS-Umsetzung
"Text und Lektorat",3,Briefing
"Text und Lektorat",1,Recherche
Intern,1,Tracking
Intern,2,"Server Administration"
Intern,3,PHP-Umsetzung
Intern,1,"Meeting (extern)"
Intern,2,Javascript-Umsetzung
Intern,4,HTML-/CSS-Umsetzung
Intern,4,Consulting
Intern,5,CMS-Umsetzung
Intern,4,Briefing
Intern,6,Analyse
Intern,1,Anforderungsmanagement
Intern,1,Recherche
Intern,2,Medienerzeugung
Intern,2,Deployment
Intern,2,Contentpflege
Intern,3,Testing
Intern,2,Projektmanagement
Intern,7,"Besprechung (intern)"
Intern,5,Design
Qualitätsmanagement,1,Javascript-Umsetzung
Qualitätsmanagement,1,HTML-/CSS-Umsetzung
Qualitätsmanagement,1,CMS-Umsetzung
Qualitätsmanagement,1,Testing
Qualitätsmanagement,1,Projektmanagement
Tracking,1,Intern
Tracking,1,"Server Administration"
Tracking,1,Review
Tracking,1,"Meeting (extern)"
Tracking,2,Javascript-Umsetzung
Tracking,4,HTML-/CSS-Umsetzung
Tracking,3,Consulting
Tracking,5,CMS-Umsetzung
Tracking,6,Briefing
Tracking,5,Analyse
Tracking,3,Anforderungsmanagement
Tracking,2,Recherche
Tracking,1,Medienerzeugung
Tracking,2,Deployment
Tracking,2,Contentpflege
Tracking,1,Testing
Tracking,5,Projektmanagement
Tracking,9,"Besprechung (intern)"
Tracking,1,"Konzeption (inhaltlich)"
Tracking,3,Design
